instance_id,process_key,business_key,status,apply_user,amount,start_time,end_time
PI-000637,purchase_order,PO-000147,completed,EMP-0056,19143.36,2024-01-26 17:37:06.519410,2024-01-26 20:40:49.031683
PI-000638,goods_receipt,GR-000187,completed,EMP-0063,0.0,2024-01-27 17:39:21.016991,2024-01-28 01:03:22.090629
PI-000639,invoice_verification,INV-000168,completed,EMP-0077,19353.72,2024-01-28 18:19:51.250454,2024-01-29 15:51:39.922323
PI-000640,purchase_requisition,PR-000138,completed,EMP-0014,48586.44,2024-01-25 20:28:54.994034,2024-01-26 05:31:53.373960
PI-000641,purchase_requisition,PR-000139,completed,EMP-0037,68835.11,2024-01-26 03:50:53.705660,2024-01-26 10:59:00.939572
PI-000642,purchase_order,PO-000148,completed,EMP-0058,201826.52,2024-01-26 17:19:46.854672,2024-01-26 20:27:19.783997
PI-000643,goods_receipt,GR-000188,completed,EMP-0064,0.0,2024-01-27 11:22:18.544234,2024-01-27 18:07:33.751790
PI-000644,invoice_verification,INV-000169,completed,EMP-0081,200378.34,2024-01-30 14:15:22.252843,2024-01-30 22:28:41.620838
PI-000645,purchase_requisition,PR-000140,completed,EMP-0020,89485.49,2024-01-26 05:19:10.642897,2024-01-26 16:06:26.809970
PI-000646,purchase_order,PO-000149,completed,EMP-0053,102181.02,2024-01-27 15:57:02.205670,2024-01-27 22:26:05.997289
PI-000647,goods_receipt,GR-000189,completed,EMP-0069,0.0,2024-01-28 17:39:19.231851,2024-01-29 02:00:46.982993
PI-000648,invoice_verification,INV-000170,completed,EMP-0080,104078.99,2024-02-01 10:11:03.379261,2024-02-01 19:25:42.810958
PI-000649,purchase_requisition,PR-000141,completed,EMP-0028,68951.54,2024-01-26 08:12:58.169854,2024-01-26 15:18:59.567050
PI-000650,purchase_order,PO-000150,completed,EMP-0059,74998.52,2024-01-27 10:10:33.213032,2024-01-27 18:42:40.102808
PI-000651,goods_receipt,GR-000190,completed,EMP-0069,0.0,2024-01-28 04:53:57.339409,2024-01-28 13:46:26.172725
PI-000652,invoice_verification,INV-000171,completed,EMP-0081,75713.75,2024-01-28 22:24:10.742797,2024-01-29 18:52:04.584226
PI-000653,purchase_requisition,PR-000142,completed,EMP-0016,19106.77,2024-01-26 14:49:06.800747,2024-01-26 17:09:05.080275
PI-000654,purchase_order,PO-000151,completed,EMP-0053,179307.01,2024-01-27 15:14:13.046004,2024-01-28 00:00:16.485551
PI-000655,goods_receipt,GR-000191,completed,EMP-0063,0.0,2024-01-28 02:57:26.062594,2024-01-28 10:05:01.381001
PI-000656,invoice_verification,INV-000172,completed,EMP-0076,105621.94,2024-02-01 02:52:19.434127,2024-02-01 13:25:52.979456
PI-000657,invoice_verification,INV-000173,completed,EMP-0082,72764.33,2024-02-03 23:11:37.438370,2024-02-04 12:13:49.078377
PI-000658,purchase_requisition,PR-000143,completed,EMP-0027,812.37,2024-01-26 16:11:05.590461,2024-01-27 05:01:47.778093
PI-000659,purchase_order,PO-000152,completed,EMP-0057,222239.07,2024-01-27 18:32:33.249556,2024-01-28 03:12:46.392680
PI-000660,goods_receipt,GR-000192,completed,EMP-0065,0.0,2024-01-28 20:06:07.153245,2024-01-29 07:33:27.950515
PI-000661,invoice_verification,INV-000174,completed,EMP-0078,225958.87,2024-02-01 11:42:14.046508,2024-02-01 22:11:20.058012
PI-000662,purchase_requisition,PR-000144,completed,EMP-0005,109102.96,2024-01-26 21:27:01.256285,2024-01-26 23:53:09.101240
PI-000663,purchase_order,PO-000153,completed,EMP-0059,31196.19,2024-01-27 07:24:22.315304,2024-01-27 15:17:25.421747
PI-000664,goods_receipt,GR-000193,completed,EMP-0067,0.0,2024-01-30 06:05:18.044278,2024-01-30 16:57:25.001320
PI-000665,invoice_verification,INV-000175,completed,EMP-0078,31178.35,2024-02-02 16:57:21.259645,2024-02-03 05:48:59.963863
PI-000666,purchase_requisition,PR-000145,completed,EMP-0005,7480.2,2024-01-27 04:36:50.362665,2024-01-27 15:36:10.149339
PI-000667,purchase_order,PO-000154,completed,EMP-0056,107681.28,2024-01-27 23:51:13.579776,2024-01-28 08:05:57.629754
PI-000668,goods_receipt,GR-000194,completed,EMP-0065,0.0,2024-01-28 23:35:42.662595,2024-01-29 07:47:55.167916
PI-000669,invoice_verification,INV-000176,completed,EMP-0081,109624.21,2024-01-31 02:08:30.332407,2024-01-31 17:53:13.323827
PI-000670,purchase_requisition,PR-000146,completed,EMP-0038,57455.45,2024-01-27 09:39:45.700039,2024-01-27 17:11:13.084517
PI-000671,purchase_order,PO-000155,completed,EMP-0054,38849.8,2024-01-28 08:26:36.581376,2024-01-28 14:45:05.596736
PI-000672,goods_receipt,GR-000195,completed,EMP-0069,0.0,2024-01-30 11:29:17.689181,2024-01-30 18:59:11.088619
PI-000673,invoice_verification,INV-000177,completed,EMP-0081,39245.47,2024-01-31 13:57:58.466773,2024-02-01 05:29:28.238473
PI-000674,purchase_requisition,PR-000147,completed,EMP-0028,49061.49,2024-01-27 10:54:50.671485,2024-01-27 23:58:21.892381
PI-000675,purchase_order,PO-000156,completed,EMP-0060,155746.28,2024-01-28 13:23:45.809051,2024-01-28 17:21:25.322665
PI-000676,goods_receipt,GR-000196,completed,EMP-0068,0.0,2024-01-29 02:20:26.929763,2024-01-29 12:55:58.592659
PI-000677,goods_receipt,GR-000197,completed,EMP-0065,0.0,2024-01-30 18:03:59.395596,2024-01-31 00:37:03.233398
PI-000678,invoice_verification,INV-000178,completed,EMP-0082,154034.86,2024-02-04 21:38:58.678414,2024-02-05 11:21:37.343444
PI-000679,purchase_requisition,PR-000148,completed,EMP-0031,2986.57,2024-01-27 13:45:28.467115,2024-01-27 21:35:18.626819
PI-000680,purchase_requisition,PR-000149,completed,EMP-0014,1266.3,2024-01-27 20:10:33.851646,2024-01-28 03:25:17.133627
PI-000681,purchase_order,PO-000157,completed,EMP-0059,102098.73,2024-01-28 19:12:12.660847,2024-01-29 03:03:57.491139
PI-000682,goods_receipt,GR-000198,completed,EMP-0065,0.0,2024-01-29 13:50:31.974031,2024-01-30 00:21:50.362048
PI-000683,invoice_verification,INV-000179,completed,EMP-0075,103105.85,2024-02-03 14:32:07.367107,2024-02-04 02:15:42.326133
PI-000684,purchase_requisition,PR-000150,completed,EMP-0026,33362.74,2024-01-28 00:22:53.466118,2024-01-28 11:55:50.202023
PI-000685,purchase_order,PO-000158,completed,EMP-0056,160592.0,2024-01-29 07:58:35.700918,2024-01-29 16:39:24.190757
PI-000686,goods_receipt,GR-000199,completed,EMP-0069,0.0,2024-01-30 02:40:07.281095,2024-01-30 07:39:11.875864
PI-000687,invoice_verification,INV-000180,completed,EMP-0078,157764.13,2024-02-02 23:31:52.865218,2024-02-03 19:28:02.964349
PI-000688,purchase_requisition,PR-000151,completed,EMP-0007,47613.29,2024-01-28 02:33:32.097939,2024-01-28 08:17:25.090100
PI-000689,purchase_order,PO-000159,completed,EMP-0055,1841.0,2024-01-28 13:40:19.432985,2024-01-28 18:38:12.107670
PI-000690,goods_receipt,GR-000200,completed,EMP-0064,0.0,2024-01-29 19:57:52.762296,2024-01-30 03:14:53.710807
PI-000691,invoice_verification,INV-000181,completed,EMP-0078,1853.52,2024-02-02 07:45:36.463743,2024-02-02 17:24:59.934995
PI-000692,purchase_requisition,PR-000152,completed,EMP-0018,64125.17,2024-01-28 09:42:21.652851,2024-01-28 17:34:40.634163
PI-000693,purchase_order,PO-000160,completed,EMP-0060,223474.03,2024-01-29 09:05:32.883851,2024-01-29 19:47:41.856614
PI-000694,goods_receipt,GR-000201,completed,EMP-0062,0.0,2024-01-31 16:44:35.092406,2024-02-01 04:22:22.133408
PI-000695,invoice_verification,INV-000182,completed,EMP-0081,222478.23,2024-02-04 17:51:59.192968,2024-02-05 01:23:28.212706
PI-000696,purchase_requisition,PR-000153,completed,EMP-0016,35997.94,2024-01-28 13:30:55.725919,2024-01-28 23:10:58.970326
PI-000697,purchase_order,PO-000161,completed,EMP-0054,5148.0,2024-01-29 19:37:15.368208,2024-01-30 03:03:19.777598
PI-000698,goods_receipt,GR-000202,completed,EMP-0065,0.0,2024-01-30 13:35:42.240148,2024-01-30 20:55:59.353695
PI-000699,invoice_verification,INV-000183,completed,EMP-0082,5065.4,2024-02-03 10:21:08.657451,2024-02-03 18:26:02.895444
PI-000700,purchase_requisition,PR-000154,completed,EMP-0023,1032.01,2024-01-28 15:34:39.870209,2024-01-29 00:03:40.019754
PI-000701,purchase_order,PO-000162,completed,EMP-0057,8273.28,2024-01-29 23:50:08.609719,2024-01-30 03:04:08.516927
PI-000702,goods_receipt,GR-000203,completed,EMP-0062,0.0,2024-01-30 06:52:52.880067,2024-01-30 11:06:18.046019
PI-000703,invoice_verification,INV-000184,completed,EMP-0081,8108.95,2024-02-02 17:07:58.446299,2024-02-03 05:27:25.630464
PI-000704,purchase_requisition,PR-000155,completed,EMP-0036,57091.12,2024-01-28 17:13:25.059992,2024-01-29 02:18:26.688814
PI-000705,purchase_requisition,PR-000156,completed,EMP-0005,7685.74,2024-01-28 18:20:38.339261,2024-01-29 04:37:26.507832
PI-000706,purchase_order,PO-000163,completed,EMP-0053,129904.05,2024-01-29 16:02:36.672017,2024-01-29 23:15:12.789160
PI-000707,goods_receipt,GR-000204,completed,EMP-0066,0.0,2024-02-01 08:09:03.245025,2024-02-01 15:04:24.025070
PI-000708,invoice_verification,INV-000185,completed,EMP-0078,77376.09,2024-02-03 22:35:44.974569,2024-02-04 22:08:38.763821
PI-000709,invoice_verification,INV-000186,completed,EMP-0078,51264.38,2024-02-07 06:35:48.462301,2024-02-07 17:22:25.083095
PI-000710,purchase_requisition,PR-000157,completed,EMP-0016,33206.51,2024-01-28 21:51:29.740814,2024-01-29 06:45:17.697101
PI-000711,purchase_order,PO-000164,completed,EMP-0058,25619.28,2024-01-29 22:29:01.125278,2024-01-30 00:05:11.160036
PI-000712,goods_receipt,GR-000205,completed,EMP-0065,0.0,2024-01-30 22:04:56.136865,2024-01-31 04:09:53.854260
PI-000713,goods_receipt,GR-000206,completed,EMP-0068,0.0,2024-02-02 05:04:14.016650,2024-02-02 12:48:50.517373
PI-000714,invoice_verification,INV-000187,completed,EMP-0080,15451.01,2024-02-05 00:14:29.555210,2024-02-05 07:13:58.040725
PI-000715,invoice_verification,INV-000188,completed,EMP-0077,10248.62,2024-02-07 07:19:27.305916,2024-02-07 22:03:07.204599
PI-000716,purchase_order,PO-000165,completed,EMP-0061,71369.65,2024-01-29 14:38:03.397032,2024-01-30 00:41:46.631431
PI-000717,goods_receipt,GR-000207,completed,EMP-0068,0.0,2024-02-01 08:18:37.376627,2024-02-01 16:56:14.873078
PI-000718,invoice_verification,INV-000189,completed,EMP-0075,72611.25,2024-02-05 06:02:55.308363,2024-02-05 15:23:58.697645
PI-000719,purchase_requisition,PR-000158,completed,EMP-0034,1216.2,2024-01-29 04:47:57.040353,2024-01-29 11:13:35.152364
PI-000720,purchase_order,PO-000166,completed,EMP-0055,26657.8,2024-01-30 04:32:00.419838,2024-01-30 07:21:48.201612
PI-000721,goods_receipt,GR-000208,completed,EMP-0062,0.0,2024-01-31 22:02:16.713173,2024-02-01 05:27:41.391509
PI-000722,invoice_verification,INV-000190,completed,EMP-0075,26613.1,2024-02-03 02:19:26.675401,2024-02-03 19:06:36.976196
PI-000723,purchase_requisition,PR-000159,completed,EMP-0026,3460.47,2024-01-29 06:54:49.443822,2024-01-29 16:12:00.258021
PI-000724,purchase_order,PO-000167,completed,EMP-0059,61816.22,2024-01-29 16:52:47.792122,2024-01-29 23:02:32.611828
PI-000725,goods_receipt,GR-000209,completed,EMP-0063,0.0,2024-01-31 08:01:24.127133,2024-01-31 16:34:49.186880
PI-000726,invoice_verification,INV-000191,completed,EMP-0076,60877.38,2024-02-03 15:49:00.089033,2024-02-04 01:34:32.295893
PI-000727,purchase_requisition,PR-000160,completed,EMP-0016,7989.35,2024-01-29 09:54:19.194522,2024-01-29 21:16:31.522012
PI-000728,purchase_order,PO-000168,completed,EMP-0054,47874.84,2024-01-30 09:20:14.435039,2024-01-30 14:14:07.590687
PI-000729,goods_receipt,GR-000210,completed,EMP-0069,0.0,2024-01-30 22:38:55.640497,2024-01-31 07:00:51.991415
PI-000730,invoice_verification,INV-000192,completed,EMP-0075,48210.54,2024-02-01 03:23:58.093906,2024-02-01 23:21:39.279857
PI-000731,purchase_requisition,PR-000161,completed,EMP-0006,19656.57,2024-01-29 14:29:17.686983,2024-01-29 19:04:06.221439
PI-000732,purchase_order,PO-000169,completed,EMP-0057,75996.78,2024-01-30 01:02:19.453404,2024-01-30 09:02:54.544358
PI-000733,goods_receipt,GR-000211,completed,EMP-0064,0.0,2024-01-31 14:48:15.634287,2024-02-01 00:17:30.782349
PI-000734,invoice_verification,INV-000193,completed,EMP-0082,77188.38,2024-02-03 18:40:25.909504,2024-02-04 21:39:21.453672
PI-000735,purchase_requisition,PR-000162,completed,EMP-0002,88678.77,2024-01-29 20:46:04.416848,2024-01-30 05:37:51.639464
PI-000736,purchase_order,PO-000170,completed,EMP-0061,103745.88,2024-01-31 00:03:10.998084,2024-01-31 09:02:35.352083
PI-000737,goods_receipt,GR-000212,completed,EMP-0065,0.0,2024-02-02 18:06:05.674841,2024-02-03 01:54:53.524563
PI-000738,invoice_verification,INV-000194,completed,EMP-0081,104396.94,2024-02-06 09:10:44.054517,2024-02-07 02:10:21.956221
PI-000739,purchase_requisition,PR-000163,completed,EMP-0015,63496.9,2024-01-30 02:33:34.984197,2024-01-30 05:55:53.190354
PI-000740,purchase_order,PO-000171,completed,EMP-0057,100986.92,2024-01-30 22:20:18.682807,2024-01-31 05:09:36.245866
PI-000741,goods_receipt,GR-000213,completed,EMP-0068,0.0,2024-01-31 20:12:48.444758,2024-02-01 05:45:12.595937
PI-000742,invoice_verification,INV-000195,completed,EMP-0082,60004.5,2024-02-01 23:30:10.008981,2024-02-02 11:27:18.678578
PI-000743,invoice_verification,INV-000196,completed,EMP-0077,40960.63,2024-02-03 01:56:51.230682,2024-02-03 08:55:00.465858
PI-000744,purchase_requisition,PR-000164,completed,EMP-0003,115497.97,2024-01-30 04:09:05.806226,2024-01-30 16:25:33.069746
PI-000745,purchase_order,PO-000172,completed,EMP-0057,60599.48,2024-01-31 10:25:41.127762,2024-02-01 04:36:29.237918
PI-000746,goods_receipt,GR-000214,completed,EMP-0068,0.0,2024-02-01 11:59:02.173963,2024-02-01 21:46:50.157832
PI-000747,goods_receipt,GR-000215,completed,EMP-0066,0.0,2024-02-02 01:24:00.118157,2024-02-02 10:51:47.790464
PI-000748,invoice_verification,INV-000197,completed,EMP-0080,59582.63,2024-02-03 21:35:01.383065,2024-02-04 06:28:17.628996
PI-000749,purchase_requisition,PR-000165,completed,EMP-0013,53015.22,2024-01-30 08:21:46.719169,2024-01-30 15:39:39.294224
PI-000750,purchase_order,PO-000173,completed,EMP-0053,83116.76,2024-01-31 08:14:22.428784,2024-01-31 11:01:57.839872
PI-000751,goods_receipt,GR-000216,completed,EMP-0065,0.0,2024-02-01 04:11:03.394116,2024-02-01 10:41:45.233147
PI-000752,goods_receipt,GR-000217,completed,EMP-0063,0.0,2024-02-03 16:41:37.585889,2024-02-03 22:03:36.325150
PI-000753,invoice_verification,INV-000198,completed,EMP-0079,83635.97,2024-02-08 02:38:42.929613,2024-02-08 13:16:37.660991
PI-000754,purchase_requisition,PR-000166,completed,EMP-0023,27645.09,2024-01-30 11:55:43.107690,2024-01-30 13:43:00.954995
PI-000755,purchase_order,PO-000174,completed,EMP-0053,40935.15,2024-01-31 12:29:21.412090,2024-01-31 19:00:58.218115
PI-000756,goods_receipt,GR-000218,completed,EMP-0062,0.0,2024-02-02 09:53:52.835780,2024-02-02 20:32:23.970204
PI-000757,invoice_verification,INV-000199,completed,EMP-0077,41509.24,2024-02-07 20:26:45.932286,2024-02-08 02:12:41.081245
PI-000758,purchase_requisition,PR-000167,completed,EMP-0031,43942.56,2024-01-30 12:59:21.767089,2024-01-30 22:25:18.539745
PI-000759,purchase_order,PO-000175,completed,EMP-0056,52676.0,2024-01-30 23:11:06.496652,2024-01-31 06:52:37.064995
PI-000760,goods_receipt,GR-000219,completed,EMP-0066,0.0,2024-01-31 20:39:02.429429,2024-02-01 03:25:37.965291
PI-000761,goods_receipt,GR-000220,completed,EMP-0065,0.0,2024-02-02 19:10:04.194440,2024-02-03 04:15:21.373291
PI-000762,invoice_verification,INV-000200,completed,EMP-0077,53201.39,2024-02-06 05:07:02.226179,2024-02-06 17:53:57.157277
PI-000763,purchase_order,PO-000176,completed,EMP-0058,20340.27,2024-01-31 21:24:46.342678,2024-02-01 04:24:20.177170
PI-000764,goods_receipt,GR-000221,completed,EMP-0064,0.0,2024-02-01 07:55:30.813102,2024-02-01 16:46:15.783724
PI-000765,invoice_verification,INV-000201,completed,EMP-0078,20200.44,2024-02-03 02:46:13.101974,2024-02-04 00:21:01.849226
PI-000766,purchase_requisition,PR-000168,completed,EMP-0012,40993.11,2024-01-30 15:48:52.905159,2024-01-30 19:50:10.114469
PI-000767,purchase_order,PO-000177,completed,EMP-0054,55366.65,2024-01-31 13:56:48.504508,2024-01-31 21:44:09.791345
PI-000768,goods_receipt,GR-000222,completed,EMP-0065,0.0,2024-02-01 17:11:30.567001,2024-02-02 01:09:13.890753
PI-000769,invoice_verification,INV-000202,completed,EMP-0080,55695.58,2024-02-02 05:19:54.401302,2024-02-02 12:27:09.956067
PI-000770,purchase_requisition,PR-000169,completed,EMP-0023,84631.7,2024-01-30 18:46:27.404066,2024-01-31 05:51:47.595634
PI-000771,purchase_order,PO-000178,completed,EMP-0058,44543.4,2024-01-31 06:53:33.412736,2024-01-31 10:16:57.549517
PI-000772,goods_receipt,GR-000223,completed,EMP-0062,0.0,2024-01-31 15:32:18.396288,2024-02-01 00:13:34.449234
PI-000773,goods_receipt,GR-000224,completed,EMP-0062,0.0,2024-02-01 04:27:31.150340,2024-02-01 15:15:28.154597
PI-000774,invoice_verification,INV-000203,completed,EMP-0076,44706.55,2024-02-03 17:33:13.240503,2024-02-04 02:00:31.778399
PI-000775,purchase_requisition,PR-000170,completed,EMP-0040,41201.06,2024-01-30 23:27:41.606471,2024-01-31 04:16:00.124686
PI-000776,purchase_order,PO-000179,completed,EMP-0060,3180.21,2024-01-31 06:20:48.012351,2024-01-31 10:27:59.573193
PI-000777,goods_receipt,GR-000225,completed,EMP-0065,0.0,2024-02-01 09:38:15.856042,2024-02-01 18:44:24.670682
PI-000778,invoice_verification,INV-000204,completed,EMP-0076,3234.36,2024-02-06 03:01:31.372272,2024-02-06 17:31:35.091097
PI-000779,purchase_requisition,PR-000171,completed,EMP-0008,34128.7,2024-01-31 07:16:21.238863,2024-01-31 11:47:35.600676
PI-000780,purchase_order,PO-000180,completed,EMP-0055,2507.46,2024-01-31 19:40:53.401010,2024-01-31 22:42:21.057738
PI-000781,goods_receipt,GR-000226,completed,EMP-0062,0.0,2024-02-01 06:51:44.683971,2024-02-01 16:52:02.064841
PI-000782,invoice_verification,INV-000205,completed,EMP-0079,1498.86,2024-02-04 20:04:36.100193,2024-02-05 02:40:38.346075
PI-000783,invoice_verification,INV-000206,completed,EMP-0080,1020.33,2024-02-05 16:41:38.230321,2024-02-06 03:30:14.812193
PI-000784,purchase_requisition,PR-000172,completed,EMP-0036,28674.45,2024-01-31 08:34:47.967977,2024-01-31 15:13:39.084227
PI-000785,purchase_order,PO-000181,completed,EMP-0054,259566.38,2024-02-01 07:12:50.645089,2024-02-01 13:15:18.614431
PI-000786,goods_receipt,GR-000227,completed,EMP-0066,0.0,2024-02-01 16:25:21.047870,2024-02-02 01:00:07.727502
PI-000787,invoice_verification,INV-000207,completed,EMP-0076,258948.61,2024-02-04 22:03:15.406703,2024-02-05 10:40:31.522042
PI-000788,purchase_requisition,PR-000173,completed,EMP-0028,55164.96,2024-01-31 11:02:51.616118,2024-01-31 18:31:14.327375
PI-000789,purchase_order,PO-000182,completed,EMP-0053,170837.82,2024-02-01 05:46:06.475897,2024-02-01 10:35:24.055809
PI-000790,goods_receipt,GR-000228,completed,EMP-0067,0.0,2024-02-02 13:28:53.419025,2024-02-02 21:31:51.268330
PI-000791,goods_receipt,GR-000229,completed,EMP-0065,0.0,2024-02-03 09:39:06.312677,2024-02-03 16:59:03.814634
PI-000792,invoice_verification,INV-000208,completed,EMP-0078,103890.6,2024-02-05 11:41:13.503078,2024-02-05 22:01:38.209315
PI-000793,invoice_verification,INV-000209,completed,EMP-0077,67922.45,2024-02-08 05:34:59.479321,2024-02-08 19:00:22.107717
PI-000794,purchase_requisition,PR-000174,completed,EMP-0022,107626.67,2024-01-31 15:24:40.156886,2024-02-01 09:16:45.944629
PI-000795,purchase_order,PO-000183,completed,EMP-0052,65525.85,2024-02-01 20:40:44.513329,2024-02-02 03:32:35.308662
PI-000796,goods_receipt,GR-000230,completed,EMP-0067,0.0,2024-02-04 02:57:08.035769,2024-02-04 12:25:44.926228
PI-000797,invoice_verification,INV-000210,completed,EMP-0079,64622.6,2024-02-09 00:35:18.921145,2024-02-09 14:22:32.160339
PI-000798,purchase_requisition,PR-000175,completed,EMP-0008,1182.66,2024-01-31 19:13:41.190253,2024-02-01 10:38:54.202197
PI-000799,purchase_order,PO-000184,completed,EMP-0055,16778.65,2024-02-02 02:04:36.597138,2024-02-02 07:47:30.590305
PI-000800,goods_receipt,GR-000231,completed,EMP-0068,0.0,2024-02-03 01:46:29.072455,2024-02-03 11:50:47.289188
PI-000801,invoice_verification,INV-000211,completed,EMP-0077,16705.05,2024-02-08 04:46:02.970517,2024-02-08 14:53:43.449254
PI-000802,purchase_order,PO-000185,completed,EMP-0052,16305.52,2024-02-01 21:43:36.507657,2024-02-02 03:34:37.550708
PI-000803,goods_receipt,GR-000232,completed,EMP-0064,0.0,2024-02-02 23:47:20.588016,2024-02-03 04:35:21.245643
PI-000804,invoice_verification,INV-000212,completed,EMP-0082,16009.55,2024-02-06 03:03:30.202008,2024-02-07 01:41:36.449938
PI-000805,purchase_requisition,PR-000176,completed,EMP-0009,10158.29,2024-02-01 01:47:57.626038,2024-02-01 10:25:05.881463
PI-000806,purchase_requisition,PR-000177,completed,EMP-0023,4923.41,2024-02-01 07:37:52.371571,2024-02-01 14:16:06.645749
PI-000807,purchase_order,PO-000186,completed,EMP-0058,88322.22,2024-02-02 10:20:15.463041,2024-02-02 23:19:26.605773
PI-000808,goods_receipt,GR-000233,completed,EMP-0062,0.0,2024-02-05 14:06:13.444537,2024-02-05 23:10:34.875857
PI-000809,invoice_verification,INV-000213,completed,EMP-0079,89554.17,2024-02-10 10:31:56.657222,2024-02-10 21:47:34.291665
PI-000810,purchase_requisition,PR-000178,completed,EMP-0012,96844.37,2024-02-01 13:44:01.001294,2024-02-01 17:27:29.616315
PI-000811,purchase_order,PO-000187,completed,EMP-0055,132121.52,2024-02-01 22:29:02.930409,2024-02-02 08:33:56.212096
PI-000812,goods_receipt,GR-000234,completed,EMP-0068,0.0,2024-02-04 12:38:37.630228,2024-02-04 22:11:11.282759
PI-000813,invoice_verification,INV-000214,completed,EMP-0077,131825.92,2024-02-08 18:21:42.670342,2024-02-09 06:55:37.142493
PI-000814,purchase_requisition,PR-000179,completed,EMP-0037,16324.49,2024-02-01 20:22:21.258680,2024-02-02 03:11:54.904259
PI-000815,purchase_order,PO-000188,completed,EMP-0052,87112.71,2024-02-02 19:10:28.109513,2024-02-03 02:26:12.227800
PI-000816,goods_receipt,GR-000235,completed,EMP-0064,0.0,2024-02-04 06:30:32.929867,2024-02-04 12:09:01.501688
PI-000817,invoice_verification,INV-000215,completed,EMP-0076,87822.49,2024-02-07 16:10:54.731398,2024-02-08 07:32:37.184311
PI-000818,purchase_requisition,PR-000180,completed,EMP-0028,35508.9,2024-02-01 22:14:48.561036,2024-02-02 03:03:18.466710
PI-000819,purchase_order,PO-000189,completed,EMP-0059,173544.67,2024-02-02 11:36:23.091222,2024-02-02 16:52:38.896431
PI-000820,goods_receipt,GR-000236,completed,EMP-0066,0.0,2024-02-02 21:01:02.834540,2024-02-03 04:57:25.034497
PI-000821,goods_receipt,GR-000237,completed,EMP-0063,0.0,2024-02-05 03:01:26.357300,2024-02-05 09:46:10.870023
PI-000822,invoice_verification,INV-000216,completed,EMP-0077,175189.61,2024-02-07 17:46:52.319833,2024-02-08 04:47:30.930794
PI-000823,purchase_requisition,PR-000181,completed,EMP-0020,47852.99,2024-02-02 03:45:40.575484,2024-02-02 11:03:27.084721
PI-000824,purchase_order,PO-000190,completed,EMP-0055,98619.99,2024-02-02 16:47:04.839270,2024-02-03 03:36:29.033510
PI-000825,goods_receipt,GR-000238,completed,EMP-0067,0.0,2024-02-03 16:37:04.231491,2024-02-03 21:38:19.640713
PI-000826,invoice_verification,INV-000217,completed,EMP-0079,99357.97,2024-02-05 12:20:26.253865,2024-02-06 01:56:08.900465
PI-000827,purchase_requisition,PR-000182,completed,EMP-0008,36072.08,2024-02-02 08:14:04.252279,2024-02-02 23:03:07.525749
PI-000828,purchase_order,PO-000191,completed,EMP-0060,236269.77,2024-02-03 15:49:52.516681,2024-02-03 21:26:29.800688
PI-000829,goods_receipt,GR-000239,completed,EMP-0067,0.0,2024-02-05 08:33:39.107165,2024-02-05 14:58:33.743329
PI-000830,invoice_verification,INV-000218,completed,EMP-0079,238386.77,2024-02-10 13:03:49.983182,2024-02-11 01:37:36.912046
PI-000831,purchase_requisition,PR-000183,completed,EMP-0027,7040.15,2024-02-02 12:50:24.826734,2024-02-02 20:32:01.651609
PI-000832,purchase_order,PO-000192,completed,EMP-0054,36763.23,2024-02-03 10:07:41.576173,2024-02-03 14:22:48.070951
PI-000833,goods_receipt,GR-000240,completed,EMP-0062,0.0,2024-02-03 20:25:34.550240,2024-02-04 03:43:37.180088
PI-000834,invoice_verification,INV-000219,completed,EMP-0080,36068.4,2024-02-07 03:02:15.054242,2024-02-07 14:11:33.767033
PI-000835,purchase_order,PO-000193,completed,EMP-0060,63312.66,2024-02-02 22:03:20.050792,2024-02-03 07:43:27.925897
PI-000836,goods_receipt,GR-000241,completed,EMP-0068,0.0,2024-02-03 11:56:02.600880,2024-02-03 20:59:46.071116
PI-000837,goods_receipt,GR-000242,completed,EMP-0066,0.0,2024-02-05 13:39:03.383693,2024-02-05 22:57:13.099134
PI-000838,invoice_verification,INV-000220,completed,EMP-0082,38555.7,2024-02-09 08:30:05.574729,2024-02-09 16:01:24.598075
PI-000839,invoice_verification,INV-000221,completed,EMP-0078,25439.98,2024-02-14 12:29:39.631138,2024-02-14 18:26:08.645108
PI-000840,purchase_requisition,PR-000184,completed,EMP-0029,44488.6,2024-02-02 14:16:12.934315,2024-02-02 23:26:14.556631
PI-000841,purchase_order,PO-000194,completed,EMP-0052,78415.58,2024-02-03 09:52:50.857047,2024-02-03 17:02:11.431126
PI-000842,goods_receipt,GR-000243,completed,EMP-0062,0.0,2024-02-04 20:15:00.091801,2024-02-05 01:02:12.022604
PI-000843,goods_receipt,GR-000244,completed,EMP-0065,0.0,2024-02-07 05:16:21.571019,2024-02-07 13:22:34.448849
PI-000844,invoice_verification,INV-000222,completed,EMP-0081,79724.84,2024-02-09 14:40:34.316795,2024-02-10 01:09:01.918343
PI-000845,purchase_requisition,PR-000185,completed,EMP-0007,109634.91,2024-02-02 21:08:59.119378,2024-02-03 09:23:41.002091
PI-000846,purchase_order,PO-000195,completed,EMP-0055,7096.53,2024-02-03 22:57:42.085073,2024-02-04 05:21:03.185108
PI-000847,goods_receipt,GR-000245,completed,EMP-0069,0.0,2024-02-05 17:54:58.322875,2024-02-06 04:00:05.640196
PI-000848,goods_receipt,GR-000246,completed,EMP-0063,0.0,2024-02-06 19:15:02.733384,2024-02-07 05:40:55.645268
